FileName,GUID,FileName Path,FileName Version,Created DateTime,Updated DateTime,Created By,Updated By,RawOCR
(i The Analyze document content checkbox is selected by default and instructs
Tzunami Deployer to scan each file for embedded metadata properties, such as title,
author, and so on. Metadata is retrieved based on IFilters installed on the computer
running Tzunami Deployer.

If the number of source documents in your file system is very large or each file’s
internal metadata does not need to be migrated, deselect this checkbox. When the
Analyze document content checkbox is deselected, the loading process is faster.

4. Click OK. The source begins to load. When the process is complete, the
folder and files loaded by Tzunami Deployer appear at the top of the Project
window and the status bar displays Ready.

lolx)

Bile View Data Tools Help
1 GF eh | P| 2 GB ~ | re system: i add Filesystem 3, Add HyperWave ij i eRoom: {{JExport (load 5}
38 eRoom C2 File System | 324} Source SharePoint 2003 |

1/4/2011 4:.... 1/4/2011 4:

{52 Contractors & Consultants (0/18) 1/4/2011 4:.... 1/4/2011 4...
2 Employee Records (0/7) 14/2011 4:.... 9/13/2011
4 Employee Reference Letters (0/14) 14/2011 4:.... 2/7/2128...
1/4/2011 4:.... 1/4/2011 4:.
Pre} Hing Emplo

fg Insurance (0/7)
[6 Managing & Motivating Employees (0/50)

IEA Policies & Dacumentation (0/48)

Figure 7: Tzunami Deployer Window - Loaded File System

& If certain files fail to load, a warning window appears, listing those files. You can save
the information in this window in order to keep track of the migration. This may
occur for a variety of reasons, such as failure to access a file because of a technical
problem. For more information, see Folder and File Naming Considerations on

page I.

=_—m

we ==

Migration Masters
Tzunami

Migration Masters

Connecting and Loading from Source SharePoint

If you are migrating contents between SharePoint servers, upgrading from
SharePoint 2003 to SharePoint 2007/SharePoint 2010/SharePoint 2013/Office 365
or simply copying your SharePoint content, Tzunami Deployer is an easy to use,
leading tool to migrate your SharePoint data.

To do so, you must first connect and load the source SharePoint as a source in the
Tzunami Deployer project. This process is identical to the process of loading the
target SharePoint information, except that you right-click in the source store area
and then select the Connect to SharePoint option.

To connect and load source SharePoint:
Click “23Connect
Or

Right-click in the Source SharePoint (For example SharePoint 2013) tab and
select Connect to SharePoint.

The Connection Wizard window appears. For more information about
connecting to SharePoint, see Connecting and Loading Target Server on
page 3-15.

Loading from TDX File

If you have purchased a Tzunami Exporter, you can migrate content from additional
sources, such as SharePoint 2001, LiveLink, and various other systems. This is done
with a Tzunami Deployer Export (TDX) file that can then be loaded as a source in
Tzunami Deployer. If you want to migrate from a content source that is not currently
supported, contact the Tzunami Support Team for more information, including the
specifications for the TDX file format, which can then be used in the same manner as
the sources listed in Connecting and Loading Source Server on page 3-11.

ji When running Tzunami Deployer on several machines, you can run an export on one
machine, and load the exported data on another machine. While copying exported
data to another machine, verify that you copy all the exported data, including both
the TDX file and the extracted files directory (typically named FileStore).

When loading TDxX file, Exporters have two modes of operations: Full Export and Lite
Export. When performing a Full Export, documents that are exported are saved to
the file system and uploaded from the file system during the commit stage. When
performing a Lite Export only the structure, metadata, and security information are
exported, without the documents. During the commit stage, Tzunami Deployer
accesses the source system and downloads the documents that are to be uploaded.
For Lite Export, the Tzunami Exporters must be installed on the Deployer machine.

Page | 3-14
To load a TDx file:
1. Right-click in the source area, and select Load <System Name> TDX. The
Load <System Name> exported information window appears.

& If you have just completed an export, the Load <System Name> exported
information window is already displayed and the Location field already contains the
location of the exported data.

Load AquaLogic exported information xi
Name: [Friends and Co]

Location: le ‘\Friends and Co Itd\Documentation \Friends and Co\exportData tdx Browse...

[ox] core |

Figure 8: Load <System Name> exported information window

2. Enter a name for the content to be loaded and specify the location of the
TDX file.

3. Click OK. The source content begins to load. When the process is complete,
the folder and files loaded by Tzunami Deployer appear in the top window
and the status bar displays Ready.

CONNECTING AND LOADING TARGET SERVER

In this step, you load the structure information describing the content of the target
SharePoint (2003, 2007, 2010, 2013 or Office 365). Tzunami Deployer loads the SharePoint
structure information, including portal areas, sites, lists, libraries, folders, documents, items,
wiki page, etc. as well as security and metadata information. This information is displayed at
the bottom of the Project window in the Target SharePoint tab.

o—

The target SharePoint is not modified until the committing step. For more information about
committing, see Committing the Migration on page 4-84.

You first connect to the SharePoint server and then specify what information you want to
load into your Tzunami Deployer project. When you load a SharePoint target, you can
choose to load only some of the items and then load additional items at a later stage.

You can also remove the SharePoint information from the Tzunami Deployer project and
load SharePoint again. This is especially useful for loading a different SharePoint server into
the current Tzunami Deployer project, or for reloading SharePoint content.

Page | 3-15

Tzunami

Migration Masters
&

Tzunami

Migration Masters

Information loaded from SharePoint captures the SharePoint content at the time it is loaded.
If SharePoint is modified after being loaded, these modifications are not reflected in your
Tzunami Deployer project. Tzunami recommends that you do not modify the SharePoint
content that is currently being processed by Tzunami Deployer. To access the up-to-date
content of the SharePoint store, you can either remove the SharePoint from your Tzunami
Deployer project or refresh a particular location by reloading it. For more information, see
Removing SharePoint on page 3-32 and Reloading SharePoint Items on _ page 3-32,
respectively.

Load the SharePoint target smartly — plan the migration destination and nature to make it
easier for you to choose which sites and lists you want to load in the target SharePoint.
Loading the entire farm into a single project may be a redundant and time consuming
operation. A template project(s) should contain only the destination top site collection loaded
with no lists or sub-sites (un-loaded lists or sub-sites appear grayed-out in Tzunami Deployer
project and you can reload them later).

Connecting Microsoft Office 365

Microsoft Office 365 can be connected and loaded either as a source or target in
Tzunami Deployer. In order to load Microsoft Office 365 as a target, you must first
connect to an Office 365 for which you need a user account with the following
permissions:

e The user must be a member of SharePoint Online Service Administrator,
global administrator or top-level administrator for your organization.

e The user must be a Site Owner or Site Collection Administrator of SharePoint Site
Collection.

To connect and load Office 365
1. Click 3 Connect
Or
Click Data > Target SharePoint 2013 Online> Connect to SharePoint.

Or

Right-click in the Target SharePoint 2013 Online tab and select Connect to
SharePoint. The Office 365 Connection Wizard appears.

2. Click Next. The Connection Wizard progresses to the Access SharePoint
Server screen.

Page | 3-16
Tzunam

Connection Wizard

Access SharePoint Server
Please enter URL of the Site Collection and set the user credentials

Figure 9: Office 365/SP Remote Connection Wizard — Access SharePoint Server Screen

3. In the Site Collection URL field, enter the URL of the Site Collection. For
example: http://sample-migration.sharepoint.com.

& Tzunami Deployer automatically uploads and activates Tzunami Sandbox Solution in

the Office 365 to provide Tzunami Deployer access to various operations in Site

Collection not available otherwise. For more information on Tzunami Sandbox
Solution see Tzunami Deployer Installation Guide.

4. Specify a Different user name and enter a password in the Password field.

& If Tzunami Deployer fails to connect to SharePoint, refer to Frequently Asked
Questions on page X. Verify that you provided all the required permissions to the
user, as specified in the Tzunami Deployer Installation Guide.

Clicking Errors only filters the displayed progress messages to show error messages
only.

Clicking Auto-scroll scrolls down to display the latest progress messages, as they
appear.

5. Click Next. The Connection Wizard progresses to the Web Applications
screen.

Page | 3-17

Migration Masters
Connection Wizard

Web Applications
Please select Web Applications to load into the project

[1] https://memioni sharepoint com/...https://Aii(NNNW sharepoint.com/stes /Milisite

Figure 10: SharePoint Connection Wizard — Web Applications Screen

6. Select one or more Web Applications to load and click Next. The SharePoint
Structure appears with two tabs: Sites and Content.

Sites Tab

The Sites tab allows you to select site collections to load into the Deployer
Project.

Connection Wizard
SharePoint Structure
Please select site collections and items to load into the project

©) © hittps://semeeweeiy sharepoint.com/sites /jammmnehunne
[AED seeeeetttiee (hitps://seemnmiiiy sharepoint .com/sites /jimmlWiwhiliue)

Figure 11: SharePoint Connection Wizard — SharePoint Structure - Sites Tab

Migration Masters
Tzunami

4. Loading of SharePoint content may be a lengthy process, depending on the amount
of content, the type of network, and the workload of the Microsoft SharePoint 2013
Online.

When connecting to Microsoft Office 365, it is not necessary to select site collection
and item to load into the project. Tzunami recommends that you only load the site
collections and portal sites that are the targets for your current project.

Site collections and Items that are not loaded at this stage appear grayed out in the
Project window. Such items can be reloaded at a later time. For more information
about reloading items, see Reloading SharePoint Items on page 3-32.

7. Click Sites Tab to load the SharePoint site collections and portal sites.

Table 2: SharePoint Structure — Sites Tab
